Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-04-23 09:05:00+09:00,5282.0,5312.0,5263.0,5304.0,103200,0.0,0.0,5293.0,0.0,0.0,0.0,
2026-04-23 09:10:00+09:00,5309.0,5314.0,5249.0,5250.0,109900,0.0,0.0,5281.654152979821,-1.2115384615381117,-0.6730769230767287,-0.538461538461383,
2026-04-23 09:15:00+09:00,5249.0,5281.0,5223.0,5273.0,123400,0.0,0.0,5273.3465081723625,-0.8305118506823419,-0.7375994343905046,-0.09291241629183733,
2026-04-23 09:20:00+09:00,5274.0,5279.0,5239.0,5279.0,52200,0.0,0.0,5272.315153074351,-0.42023202692598716,-0.6300901500190557,0.2098581230930685,
2026-04-23 09:25:00+09:00,5279.0,5340.0,5279.0,5333.0,62700,0.0,0.0,5278.568232166593,1.9603391113414546,0.14050399008104836,1.8198351212604063,90280.0
2026-04-23 09:30:00+09:00,5335.0,5355.0,5330.0,5341.0,72000,0.0,0.0,5287.294038975927,3.6966220351832817,1.1044096966422832,2.5922123385409988,84040.0
2026-04-23 09:35:00+09:00,5341.0,5350.0,5324.0,5338.0,50300,0.0,0.0,5291.681308465516,4.610539105741736,1.9917175150640603,2.618821590677676,72120.0
2026-04-23 09:40:00+09:00,5337.0,5352.0,5337.0,5342.0,49700,0.0,0.0,5295.825794032724,5.339456450372381,2.796242135463282,2.5432143149090995,57380.0
2026-04-23 09:45:00+09:00,5342.0,5359.0,5340.0,5351.0,60600,0.0,0.0,5300.625438596491,6.209498657668519,3.5847213253456167,2.624777332322902,59060.0
2026-04-23 09:50:00+09:00,5351.0,5364.0,5338.0,5349.0,39600,0.0,0.0,5303.345771144279,6.633323411101628,4.267785163663173,2.3655382474384554,54440.0
2026-04-23 09:55:00+09:00,5349.0,5357.0,5333.0,5343.0,45400,0.0,0.0,5305.765583008236,6.5269055620283325,4.762067798355926,1.7648377636724062,49120.0
2026-04-23 10:00:00+09:00,5341.0,5352.0,5332.0,5335.0,44600,0.0,0.0,5307.623975745658,5.92064038044191,5.010880600329998,0.9097597801119113,47980.0
2026-04-23 10:05:00+09:00,5336.0,5347.0,5323.0,5323.0,35100,0.0,0.0,5308.590746632104,4.714619938810756,4.948181551356296,-0.23356161254553953,45060.0
2026-04-23 10:10:00+09:00,5323.0,5330.0,5307.0,5310.0,40800,0.0,0.0,5308.915308225595,2.9972342751680117,4.540041925545222,-1.5428076503772106,41100.0
2026-04-23 10:15:00+09:00,5311.0,5312.0,5287.0,5305.0,45700,0.0,0.0,5308.544803250642,1.3671175115441656,3.8823153460389475,-2.515197834494782,42320.0
2026-04-23 10:20:00+09:00,5304.0,5306.0,5291.0,5293.0,27200,0.0,0.0,5308.209095317262,-0.6147842396767373,2.956845776338011,-3.5716300160147485,38680.0
2026-04-23 10:25:00+09:00,5294.0,5311.0,5292.0,5300.0,36900,0.0,0.0,5307.942893358684,-1.6854393206222085,2.007000134553977,-3.6924394551761854,37140.0
2026-04-23 10:30:00+09:00,5302.0,5310.0,5292.0,5302.0,25700,0.0,0.0,5307.777170731707,-2.3585974827474274,1.1178633466672643,-3.476460829414692,35260.0
2026-04-23 10:35:00+09:00,5304.0,5320.0,5302.0,5320.0,25300,0.0,0.0,5307.927068456632,-1.6925592001261975,0.5475598984383906,-2.240119098564588,32160.0
2026-04-23 10:40:00+09:00,5321.0,5343.0,5320.0,5324.0,30600,0.0,0.0,5308.523637709316,-0.898050082771988,0.2550656733758355,-1.1531157561478236,29140.0
2026-04-23 10:45:00+09:00,5325.0,5326.0,5315.0,5320.0,26900,0.0,0.0,5308.8104050069205,-0.5380643042299198,0.09496299125337068,-0.6330272954832905,29080.0
2026-04-23 10:50:00+09:00,5320.0,5322.0,5289.0,5290.0,31500,0.0,0.0,5308.576026214928,-2.2652366706688554,-0.3805858724040472,-1.8846507982648082,28000.0
2026-04-23 10:55:00+09:00,5291.0,5304.0,5284.0,5289.0,27700,0.0,0.0,5308.1904884318765,-3.645823748703151,-1.0375112506488298,-2.608312498054321,28400.0
2026-04-23 11:00:00+09:00,5287.0,5288.0,5275.0,5285.0,29200,0.0,0.0,5307.567435768824,-4.950050358796943,-1.8237318942941436,-3.1263184645027997,29180.0
